review,label
There's nothing that can be said about an iPhone that hasn't already been said. It's probably the best experience that you can have from a Smart Phone.What surprised me was the Snapdeal experience. This is my first purchase from them. I got it for the lowest price available across all the other other sites.  I got a July 2015 manufactured model and not some old piece stored in the warehouse for over a year. The delivery was as per the mentioned deadlines. Although they can improve there as contenders like Amazon always deliver well before time.All in all it was a good experience and I didn't face any hassle all through the process.,1.0
this is my first apple phone.....its genuine and amazing to use.... delivery is quick and the product reached me without any damage.....and i have got it for low price then market...thanks a lot for snapdeal....,1.0
"True to its tag line, Snapdeal has lived upto its promise : Immaculate correspondence, product quality and delivery ! Top Notch Service and truly the best in its class. PLS DO NOT BELIEVE IN NEGATIVE RUMOURS SPREAD BY IDIOTS, SNAPDEAL IS DEFINITELY THE BEST :)",1.0
Product as described. ..quick delivery. Pleasant shopping experience.,1.0
Prompt and as usual courteous services by snapdeal. Ordered on Monday and got delivery the very next day without having to pay more for delivery. Could not have asked for better deal than this. Thank you so so much snapdeal.,1.0
First time I ordered something from snapdeal and it was overall a great experience.the product was well packed and delivery was fast and looking to buy more prdoucts from snapdeal,1.0
"Superb deal,  super fast delivery, genuine product, better than every other website.. Way to go..",1.0
"First snapdeal service was great. This was my first purchase from snapdeal as I've shifted away from flipkart and snapdeal didn't disappoint with packaging or delivery. Infact the product was delivered on Sunday.Product was genuine and as per description. I had to pay Rs. 500 to the apple guy to get the system activated. He refused to give bill for that as well. Anyway, not snapdeal's fault.As per phonePros-1. system never hangs, it's so smooth no matter how many apps are open at same time.2. it's so easy to switch between open apps.3. body seems sturdy4. picture quality is great and slow motion video recording is great as wellCons1. we don't play games on phone, neither do we see movies or else, still while browsing the handset heats up.2. keyboard for hindi is poor. some words can't be typed.3. typing isn't comfortable for me. though for someone with smaller hands it should be fine.4. button for silent mode isn't convenient. I feel like it's designed to be used in left hand.Overall a good phone. Pricey, but I expect this product to last longer than other fancy ones.I personally prefer qwerty keypad phones. This was for my wife.",0.0
working so great nice delivery by snap deal thank you,1.0
BeSt phone with best services SNAPDEALLove you yaar......,1.0
"It is great , nice product and good delivery.",1.0
Very nice experience safe n fast delivery phone working absolutely fine,1.0
Very good service and product as described,1.0
nyc delivery system with proper care ... and all genuine product..,1.0
Its a good Product and i get it with very attractive price. Awesome thing is very next i got the delivery.,1.0
good service and honoured the commoted time weall in advance,1.0
"Excellent phone and very good price offered by snapdeal. Very good delivery, well reached before estimated time. Well done snapdeal.. Keep it up.",1.0
Awesome..delivered in a very good condition.very good experience. Father delivery.,1.0
its good phone... i am happy with product..very fast delivery go,1.0
delivery within 3 days perfect and the product was also good,1.0
Absolutely great service by snap deal as well as to the seller.Competitive price,1.0
Placed an order for an Iphone5s ans bad reviews on snapdeal. Got my delivery within 2 days. The best quality phone I received. Would recomend this app for everybody. Do not go by bad reviews. Mistakes happens due to vendors like courier. Which company would like to loose there reputation?,1.0
i really had good experience. thanks to snapdeal. Iphone 5s is awesome phone. got it in just 2 days. happy with the snapdeal service.,1.0
Good phone though delivery is a problem in new Gurgaon (Vatika City/DLF/Orris/SARE),1.0
Its really nice mobile nd i also love the shipping service.,1.0
I just booked at 7:00 pm and got it received by next at 12:00 noon. Unexpected fast delivery,1.0
Nice Product very good service thanku verry much,1.0
quick delivery... authentic product... great experience,1.0
This is my first iPhone and I am happy for this switch. Its far better than my expectations and I am loving it. Thanks to Snapdeal too for on time and safe delivery.,1.0
Product is very good and completely satisfied with the delivery communication from Snapdeal.,1.0
I am happy with prodcts and service provided,1.0
Awsome service by snapdeal. This is my second purchase on snapdeal and trust shown on snapdeal is made worth.,1.0
"GOOD SERVICE IN SNAPDEAL IT'S SWEAR,  there's is no word to compare with others",1.0
"Amazing product with great online price and good offers from Snapdeal. I exchanged my old Samsung GS3 for this brand new iPhone. Fast and prompt delivery, phone package was sealed and after switching it on I immediately updated the OS to iOS 9. The phone performance is buttery smooth and also no crashes or lags whatsoever. I highly recommend people to buy this phone.",1.0
"No word's say...Fast Shipping , Good Packing with sealed pack... Special thank's to the seller...",1.0
Genuine product genuine packaging genuine warranty Very impressed with snapdeal .....please keep up the awesome work,1.0
awesome. loved the product a lot.  wasn't satisfied with the delivery though. i expected a delivery on my specified date. got a response stating that it will be delivered on my specified date but unfortunately this didn't happen.,1.0
